StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,IDs_1,IDs_2,Gender,Gender_5_TEXT,Trans,Sex,Age_0,Race/Ethnicity,Race/Ethnicity_11_TEXT,Education,Student,Employed,Income,Sexual Orientation,Sexual Orientation_7_TEXT,Cohab,Relationship Length_1,Relationship Length_2,Relationship Status,Rel_Sat_1,Rel_Sat_2,Rel_Sat_3,Rel_Sat_4,Rel_Sat_5,Rel_Sat_DO,Rel_Com_1,Rel_Com_2,Rel_Com_3,Rel_Com_4,Rel_Com_5,Rel_Com_6,Rel_Com_7,Rel_Com_DO,FFMQ_1,FFMQ_2,FFMQ_3,FFMQ_4,FFMQ_5,FFMQ_6,FFMQ_7,FFMQ_8,FFMQ_9,FFMQ_10,FFMQ_11,FFMQ_12,FFMQ_13,FFMQ_14,FFMQ_15,FFMQ_DO,ConflictTop_1,ConflictTop_2,ConflictTop_3,SupportTop_1,SupportTop_2,SupportTop_3,IOS_Base,PRQC_Base_1,Attach_1,Attach_2,Attach_3,Attach_4,Attach_5,Attach_6,Attach_7,Attach_8,Attach_9,Attach_DO,FL_5_DO
2/1/2023 9:52,2/1/2023 10:08,0,86.139.230.107,100,983,1,2/1/2023 10:08,R_3nxaJZwS5lJFi5y,,,,,55.9335,-3.254,anonymous,EN,1,2132,1263,1,,2,2,20,1,,2,2,1,1,1,,1,2,0,2,6,5,2,6,7,1|3|5|4|2,5,5,2,4,6,4,4,3|7|6|5|4|2|1,2,4,2,3,3,2,3,2,3,4,3,4,3,3,4,11|9|13|6|8|3|2|15|1|12|14|5|4|10|7,Communication breakdowns ,Politics,Minecraft ,Want to be better at working ,Get a job ,Want a larger social circle,4,6,4,4,5,2,3,5,5,1,4,Attach_2|Attach_4|Attach_9|Attach_3|Attach_7|Attach_1|Attach_6|Attach_5|Attach_8,"++IOSClosenessAronetal.,1992|++MindfulnessFFMQ(Baeretal.,2012)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|Support--DiscussionTopics(Biersteteletal.,2020)"
1/25/2023 12:08,1/25/2023 12:09,0,192.41.114.224,6,19,0,2/1/2023 12:09,R_1meMUemFzLJwf2K,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2023 13:32,2/1/2023 13:49,0,81.5.166.131,100,1043,1,2/1/2023 13:49,R_3jexli8hJIAEa8S,,,,,52.1811,-1.7111,anonymous,EN,1,2051,1102,6,,2,2,27,1,,5,2,1,3,1,,1,1,8,2,6,7,7,7,6,4|5|3|1|2,7,7,1,1,6,6,7,7|2|4|1|5|6|3,2,4,5,3,3,3,2,3,4,4,3,4,4,4,4,3|15|14|1|11|13|2|7|10|12|6|5|8|9|4,Insecurity,Sex life,Being comfortable with my family (and 4th: eating pears like a normal person!!),Physical and mental health,relationships,career,5,7,2,5,6,3,6,3,2,6,7,Attach_5|Attach_4|Attach_9|Attach_3|Attach_7|Attach_6|Attach_1|Attach_8|Attach_2,"++PRQCFletcheretal.,2000|++Global/GeneralAttachmentFraleyetal.,2011and2014|Conflict--DiscussionTopics(Biersteteletal.,2020)|Support--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|++IOSClosenessAronetal.,1992|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)"
2/2/2023 17:07,2/2/2023 17:56,0,2.120.242.200,100,2946,1,2/2/2023 17:56,R_2ZKZBYAOD6keOly,,,,,55.8995,-3.5237,anonymous,EN,1,2075,1150,1,,2,2,19,1,,2,2,2,1,1,,1,,11,2,6,5,6,6,7,5|1|2|3|4,7,7,7,1,7,6,7,2|1|3|5|6|4|7,2,2,4,4,3,3,5,2,3,1,3,3,4,5,2,8|2|12|5|11|14|9|4|13|3|7|1|10|15|6,The way I see her body is a lot more positive than the way she sees hers. E.g. Struggles with feeling 'fat' and not having a 'socially acceptable' body. ,Most of her work-related anxiety is unnecessary and irrational whereas she sees it all in a very different way,Our perception of the human race,My punctuality ,My pessimism & the way it can be absorbed by others,Time balance between myself and spending time with Mia in our relationship ,6,7,6,4,6,4,2,4,6,6,5,Attach_1|Attach_6|Attach_5|Attach_7|Attach_3|Attach_4|Attach_2|Attach_8|Attach_9,"++Global/GeneralAttachmentFraleyetal.,2011and2014|++IOSClosenessAronetal.,1992|Conflict--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)"
2/2/2023 16:50,2/2/2023 20:38,0,109.249.184.169,100,13667,1,2/2/2023 20:38,R_2TtJyPaeecWZ9Td,,,,,54.9715,-1.5141,anonymous,EN,1,2129,1257,1,,2,2,18,1,,2,2,1,4,5,,1,0,4,2,7,6,6,7,7,4|2|5|1|3,7,7,1,1,7,4,6,4|1|7|2|6|3|5,4,2,3,3,3,4,4,2,3,3,4,2,2,4,2,14|10|11|4|13|15|6|1|9|2|7|8|3|5|12,That I need to say when I don't want to do something ,We need to try to find somewhere to live next year more quickly,I can't think of a third one,Friendships,Reading habits,Karate,5,6,7,5,6,5,4,4,5,5,6,Attach_7|Attach_9|Attach_5|Attach_2|Attach_4|Attach_1|Attach_8|Attach_3|Attach_6,"Support--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|++Global/GeneralAttachmentFraleyetal.,2011and2014"
2/3/2023 10:06,2/3/2023 10:55,0,5.151.5.194,100,2943,1,2/3/2023 10:55,R_3PUldK0XFO5lBbf,,,,,53.4113,-2.9759,anonymous,EN,1,2129,1258,2,,2,1,18,1,,2,2,1,1,5,,1,0,4,2,7,5,7,7,7,4|1|3|5|2,7,7,1,1,7,7,7,4|2|7|6|5|1|3,2,2,4,4,2,4,4,4,4,1,4,2,4,4,2,13|7|14|2|8|1|9|10|6|11|12|5|4|15|3,"Living arrangements for next year-- Vic is more worried about sorting it out as soon as possible while I'm a bit more laid-back. This isn't really a disagreement, though.","Vic worries sometimes that I'm eating too little when we have dinner together, but from my perspective, he just has a bigger appetite than I do.",I can't think of anything else.,Intellectual pursuits inside and outside of university,"Friendships, social life","Physical health, fitness level",5,6,5,5,5,3,5,5,6,6,7,Attach_4|Attach_6|Attach_5|Attach_7|Attach_1|Attach_9|Attach_3|Attach_8|Attach_2,"++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++MindfulnessFFMQ(Baeretal.,2012)|++IOSClosenessAronetal.,1992|++PRQCFletcheretal.,2000|Conflict--DiscussionTopics(Biersteteletal.,2020)"
1/28/2023 12:59,1/28/2023 13:38,0,92.40.194.44,3,2319,0,2/4/2023 13:38,R_1M3ST9RMPtX7YjC,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2023 22:20,1/28/2023 22:20,0,77.101.217.69,3,4,0,2/4/2023 22:20,R_1DSHXb5ASe19tog,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2023 12:57,2/6/2023 13:22,0,192.41.114.226,100,1476,1,2/6/2023 13:22,R_xhhPik4crAaXSeZ,,,,,51.4964,-0.1224,anonymous,EN,1,2143,1286,1,,2,2,33,10,,5,2,1,4,1,,2,1,5,2,7,7,7,7,7,1|2|3|5|4,7,7,1,1,7,7,7,4|2|6|7|5|1|3,3,3,3,1,3,5,3,2,4,3,2,2,2,4,3,5|11|10|6|2|15|3|12|14|1|8|9|7|4|13,House chores and tasks.,Personal space needs.,Awareness of things that need to be done.,"Practical life, e.g. personal finances, official documents, life logistics in general.",Physical and mental health.,Personal projects.,6,7,3,1,3,1,5,7,3,5,2,Attach_8|Attach_3|Attach_4|Attach_5|Attach_7|Attach_1|Attach_2|Attach_9|Attach_6,"++IOSClosenessAronetal.,1992|Support--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)"
2/6/2023 22:51,2/6/2023 23:33,0,92.40.194.78,100,2493,1,2/6/2023 23:33,R_3eg0kmRKUTrRRa5,,,,,55.9552,-3.2,anonymous,EN,1,2130,1260,2,,2,1,28,1,,5,1,3,5,5,,1,0,7,2,6,5,5,7,6,4|5|3|1|2,5,6,2,1,7,4,3,4|5|6|3|1|2|7,3,2,2,1,5,4,4,3,1,4,3,3,3,2,4,6|10|5|15|3|9|12|1|4|8|13|11|7|14|2,Not trusting the optician,Taking up formal language lessons in French,Letting hair air dry after a shower,Fitness/Strength,Career - starting a PhD,Confidence,3,6,7,6,6,6,3,3,3,2,5,Attach_8|Attach_1|Attach_9|Attach_6|Attach_7|Attach_5|Attach_4|Attach_2|Attach_3,"++PRQCFletcheretal.,2000|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++IOSClosenessAronetal.,1992|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|Support--DiscussionTopics(Biersteteletal.,2020)"
1/31/2023 13:28,1/31/2023 15:05,0,213.205.210.81,71,5771,0,2/7/2023 15:05,R_115axSt7ia4Jf84,,,,,,,anonymous,EN,1,2122,1244,1,,2,2,22,1,,2,2,2,2,1,,1,1,3,2,7,7,6,7,7,5|4|3|2|1,7,7,1,1,7,7,7,7|5|2|4|1|3|6,1,3,3,3,4,3,3,3,3,2,1,4,2,3,3,6|15|14|5|3|7|1|12|9|13|8|4|10|11|2,,,,,,,5,7,,,,,,,,,,,"++IOSClosenessAronetal.,1992|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|Conflict--DiscussionTopics(Biersteteletal.,2020)|Support--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014"
1/31/2023 15:33,1/31/2023 15:34,0,192.41.114.227,6,62,0,2/7/2023 15:34,R_7PyNfo9MMaX9epj,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2023 15:49,1/31/2023 15:55,0,192.41.114.230,68,343,0,2/7/2023 15:55,R_22rX90Nee12iodo,,,,,,,anonymous,EN,1,2101,1202,2,,2,1,20,1,,2,2,1,4,1,,1,1,11,2,,,,,,,6,7,1,1,7,4,6,3|4|5|1|6|7|2,3,5,3,2,4,4,2,4,2,4,4,5,4,2,4,6|3|9|15|5|2|14|10|4|8|1|13|11|12|7,,,,,,,1,6,,,,,,,,,,,"++IOSClosenessAronetal.,1992|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|++PRQCFletcheretal.,2000|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014|Conflict--DiscussionTopics(Biersteteletal.,2020)|Support--DiscussionTopics(Biersteteletal.,2020)"
2/7/2023 15:53,2/7/2023 16:27,0,88.111.62.235,100,2048,1,2/7/2023 16:27,R_29s8cUL9jPfXeXc,,,,,55.9737,-3.2269,anonymous,EN,1,2139,1278,6,,3,1,20,1,,2,2,2,5,5,,1,0,5,2,6,4,6,7,7,1|3|5|4|2,6,7,2,3,5,5,5,7|6|3|2|1|4|5,1,2,3,2,4,4,4,3,3,3,3,3,4,2,3,9|7|14|1|11|6|15|10|13|2|3|8|12|4|5,Expressing affection publically,Realism in emotions ,…,Finding a therapist,Finding degree-related work,Finding hobbies or something creative to do again,4,5,4,4,5,2,5,7,5,5,6,Attach_7|Attach_5|Attach_8|Attach_4|Attach_1|Attach_3|Attach_9|Attach_6|Attach_2,"++IOSClosenessAronetal.,1992|++Global/GeneralAttachmentFraleyetal.,2011and2014|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++MindfulnessFFMQ(Baeretal.,2012)|Support--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)"
1/31/2023 16:27,1/31/2023 16:27,0,92.238.87.208,6,11,0,2/7/2023 16:27,R_3HBLMUYyjWO5E4H,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/2023 16:09,2/7/2023 16:29,0,88.111.62.235,100,1176,1,2/7/2023 16:29,R_elZxyAXMbpe10gF,,,,,55.9737,-3.2269,anonymous,EN,1,2139,1277,1,,2,2,19,10,,2,2,2,6,1,,1,0,5,2,6,4,3,6,6,3|4|5|1|2,6,6,2,4,6,6,6,7|6|5|3|1|2|4,4,2,2,3,2,4,4,3,5,4,4,3,2,3,5,11|13|15|9|7|2|14|4|10|8|6|12|5|1|3,Topics about the future,Perception on hook up culture ,N/A,Summer internship/programs ,Improving my physique ,Being more independent ,5,5,6,4,4,6,4,6,5,7,6,Attach_7|Attach_1|Attach_4|Attach_9|Attach_5|Attach_6|Attach_2|Attach_8|Attach_3,"++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++IOSClosenessAronetal.,1992|Conflict--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)|++PRQCFletcheretal.,2000"
2/8/2023 12:23,2/8/2023 12:51,0,81.110.222.6,100,1695,1,2/8/2023 12:51,R_3O6PTcGi5RS1h4V,,,,,55.9335,-3.254,anonymous,EN,1,2143,1285,2,,2,1,28,1,,5,2,1,4,5,,2,1,6,2,7,7,7,7,7,1|2|5|3|4,7,7,1,1,7,7,7,1|7|3|5|2|6|4,4,4,2,1,5,5,2,2,1,4,5,4,2,1,4,5|4|2|14|12|3|6|10|7|9|8|11|15|1|13,Division of domestic labour. Despite being queer myself we are in a hetro relationship and gender roles/conditioning impact patterns of domestic life. I am afraid of being the one to carry the emotional load of domestic and family tasks and becoming trapped in a cycle.,Working on how we react to each other when one of us is triggered or activated by the other so that we don't get into a vicious cycle of being anxious or avoidant or disconnected. Learning to self soothe but also understand what the other person might be needing in that moment too.,"How we navigate sharing a small space to live in together that does not fully meet our needs as individuals. We both need our own space to be alone in, to work in, to sleep sometimes and that is not always possible for both of us at the same time.","Developing and deepening my spiritual practice. For me this means meditation, yoga, learning to trust ""God"" more and believe anxious, painful thoughts less.

","I am working on unmasking and being fully myself in all occasions. I find friendships a particularly tender place to do this - how to be seen and held in relationships, ask for what I need and let go of feelings of unworthy-ness.","Find my voice! Being confident in what I have to share with the world and then actually making something and putting it out there. In my PhD work, creative practice, etc",3,7,7,6,6,6,1,5,2,5,5,Attach_8|Attach_3|Attach_2|Attach_7|Attach_4|Attach_6|Attach_1|Attach_5|Attach_9,"Support--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|++Global/GeneralAttachmentFraleyetal.,2011and2014|Conflict--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)"
2/8/2023 17:26,2/8/2023 17:40,0,80.192.172.237,100,842,1,2/8/2023 17:40,R_2zYnedUZXiietSs,,,,,55.0168,-1.451,anonymous,EN,1,2132,1264,2,,2,1,20,10,,2,2,2,1,5,,1,2,11,2,6,6,5,7,7,3|1|2|5|4,6,6,2,2,6,5,6,4|6|5|1|3|7|2,4,3,2,5,1,4,3,2,4,1,4,3,3,5,1,8|14|15|11|13|12|5|7|4|10|3|1|6|2|9,Listening/lack of listening ,The need to be right ,Language used to speak to each other ,Intrusive thoughts,Body image,Future prospects,5,6,6,4,5,3,3,3,6,5,6,Attach_9|Attach_2|Attach_1|Attach_7|Attach_5|Attach_4|Attach_8|Attach_3|Attach_6,"++IOSClosenessAronetal.,1992|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++MindfulnessFFMQ(Baeretal.,2012)|Support--DiscussionTopics(Biersteteletal.,2020)"
2/8/2023 14:55,2/8/2023 18:21,0,148.252.133.58,100,12342,1,2/8/2023 18:21,R_2DOb3fSc7OInV9l,,,,,55.9552,-3.2,anonymous,EN,1,2168,1336,2,,2,1,26,1,,3,2,2,1,1,,1,0,5,2,7,7,6,7,7,5|4|1|3|2,7,6,2,1,6,7,7,6|5|4|1|2|7|3,4,2,2,1,4,3,4,4,1,1,4,2,3,1,4,15|8|7|2|9|14|3|10|1|5|4|11|13|6|12,Travel ,Living situation ,Finances,Future career,Appearance,Ability to express myself through words ,6,6,5,3,5,6,6,5,1,1,3,Attach_4|Attach_9|Attach_8|Attach_1|Attach_7|Attach_3|Attach_6|Attach_5|Attach_2,"++MindfulnessFFMQ(Baeretal.,2012)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992|++PRQCFletcheretal.,2000|++Global/GeneralAttachmentFraleyetal.,2011and2014|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)"
2/9/2023 10:16,2/9/2023 10:36,0,77.102.34.73,100,1202,1,2/9/2023 10:36,R_r1qEyCO9lBTYFd7,,,,,55.9552,-3.2,anonymous,EN,1,2154,1307,1,,2,2,25,1,,4,1,1,1,1,,2,3,6,4,6,6,6,6,6,5|2|1|3|4,7,7,7,1,7,7,7,4|5|6|3|7|2|1,4,4,2,3,4,3,2,2,3,2,4,3,2,3,3,15|8|4|11|6|2|3|9|5|10|12|1|13|7|14,how to work collaboratively,work/leisure balance,home renovation,self confidence,drive to succeed,fitness,5,7,5,6,6,2,5,3,5,6,6,Attach_6|Attach_5|Attach_1|Attach_3|Attach_9|Attach_7|Attach_2|Attach_4|Attach_8,"++PRQCFletcheretal.,2000|Conflict--DiscussionTopics(Biersteteletal.,2020)|Support--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992|++Global/GeneralAttachmentFraleyetal.,2011and2014|++MindfulnessFFMQ(Baeretal.,2012)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)"
2/9/2023 11:12,2/9/2023 11:24,0,77.102.34.73,100,758,1,2/9/2023 11:24,R_115UnQGssMGeibG,,,,,55.9552,-3.2,anonymous,EN,1,2154,1308,2,,2,1,25,1,,4,1,1,4,1,,2,3,6,4,7,7,7,7,6,3|1|2|4|5,7,7,2,1,7,7,7,1|2|4|6|5|7|3,5,5,4,2,2,5,1,4,5,2,5,3,4,5,2,15|3|6|8|9|4|11|5|13|2|7|12|10|14|1,care responsibilities within the family ,"scheduling (cleaning, volleyball, admin sessions, holidays, long-term...)",where to live in the future,career related experience and network,knowledge of self,social confidence,6,7,2,3,6,1,6,7,7,7,4,Attach_8|Attach_1|Attach_9|Attach_3|Attach_5|Attach_6|Attach_7|Attach_2|Attach_4,"Conflict--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000|++IOSClosenessAronetal.,1992|Support--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)"
2/9/2023 11:32,2/9/2023 11:42,0,217.33.172.36,100,583,1,2/9/2023 11:42,R_3L8g71OfeEheOb0,,,,,54.2639,-5.6055,anonymous,EN,1,2168,1335,1,,2,2,24,1,,5,1,3,6,1,,1,0,5,2,7,7,7,7,7,4|1|3|5|2,7,7,1,1,7,7,7,5|6|3|2|1|7|4,4,4,5,2,4,3,3,4,2,1,4,4,5,3,3,7|6|9|14|10|15|5|2|11|4|3|13|12|1|8,Money (Who pays for things),Living Together Timeline,Communication of feelings upfront,Decisiveness,Low self-esteem,Career Stability,6,6,5,6,5,5,2,2,5,5,7,Attach_4|Attach_8|Attach_6|Attach_9|Attach_7|Attach_5|Attach_3|Attach_1|Attach_2,"++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|++Global/GeneralAttachmentFraleyetal.,2011and2014|Conflict--DiscussionTopics(Biersteteletal.,2020)|Support--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)"
2/13/2023 9:52,2/13/2023 10:35,0,129.215.28.164,100,2551,1,2/13/2023 10:35,R_2BrFs0bMtBBHbQG,,,,,55.9335,-3.254,anonymous,EN,1,2175,1350,2,,2,1,22,10,,4,1,3,3,6,,1,1,4,2,7,7,7,7,7,1|2|3|4|5,7,7,1,1,7,7,7,4|6|2|1|3|5|7,1,4,5,4,2,2,2,4,2,2,3,4,4,2,2,9|14|3|15|5|4|8|12|13|6|11|10|2|1|7,"Moving in together (this isn't really a disagreement, more that there are several different options like where we will live and for how long that we haven't completely decided on yet)",None,None,Becoming more financially literate/develop and stick to a budget,Expand my social circle beyond my very close friends and family,Be consistent in exercising/ physical self-care,4,7,7,7,7,6,3,3,6,6,5,Attach_3|Attach_5|Attach_2|Attach_4|Attach_7|Attach_8|Attach_9|Attach_1|Attach_6,"++PRQCFletcheretal.,2000|++IOSClosenessAronetal.,1992|++Global/GeneralAttachmentFraleyetal.,2011and2014|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|Support--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)"
2/13/2023 12:49,2/13/2023 12:58,0,62.252.147.50,100,574,1,2/13/2023 12:58,R_1InIE6MZzSDMJee,,,,,55.9552,-3.2,anonymous,EN,1,2178,1355,2,,2,1,20,1,,2,2,2,5,1,,1,0,4,2,6,4,6,6,7,1|5|4|3|2,6,6,1,2,6,5,6,5|6|4|7|3|2|1,2,4,2,1,4,2,2,3,2,4,4,4,2,2,4,4|10|6|5|2|11|3|14|8|7|12|13|9|1|15,lack of acts of spontaneous romance,somewhat of a lack of respect when denying intimacy ,lack of decisiveness on both of our parts,decisiveness,procrastination,hobbies,6,6,6,6,5,2,6,4,2,4,6,Attach_2|Attach_7|Attach_3|Attach_1|Attach_9|Attach_8|Attach_5|Attach_6|Attach_4,"++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014|Support--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992|++MindfulnessFFMQ(Baeretal.,2012)|++PRQCFletcheretal.,2000"
2/13/2023 14:07,2/13/2023 14:26,0,31.205.200.241,100,1155,1,2/13/2023 14:26,R_eDS6KFjfQ6wRJUB,,,,,55.9489,-3.1632,anonymous,EN,1,2178,1356,1,,2,2,18,1,,2,2,1,6,1,,1,0,3,2,6,5,6,6,6,4|1|3|5|2,6,6,1,2,6,5,6,5|6|2|7|3|1|4,2,3,3,3,4,3,5,3,2,4,3,3,3,2,4,5|11|4|15|9|10|7|14|13|8|3|12|6|1|2,My cooking skills,Money ,Where I live,Communication with others ,Career,My empathy for others,4,7,7,6,7,6,2,3,3,2,5,Attach_3|Attach_2|Attach_6|Attach_1|Attach_4|Attach_9|Attach_5|Attach_8|Attach_7,"++PRQCFletcheretal.,2000|++Global/GeneralAttachmentFraleyetal.,2011and2014|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|++IOSClosenessAronetal.,1992|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|Conflict--DiscussionTopics(Biersteteletal.,2020)"
2/13/2023 16:00,2/13/2023 16:26,0,129.215.231.142,100,1567,1,2/13/2023 16:26,R_1IrZxdcnGAfPoT4,,,,,55.9552,-3.2,anonymous,EN,1,2175,1349,1,,2,2,22,1,,2,2,1,5,1,,1,1,4,2,7,7,7,7,7,5|2|4|1|3,7,7,1,1,7,7,7,6|4|7|5|2|1|3,2,2,3,3,3,3,4,4,3,2,2,2,4,4,2,3|1|10|15|12|2|11|7|8|9|5|4|13|14|6,N/A,N/A,N/A,Motivation in terms of actually working and seeing tasks through,Career - applying to jobs and getting myself set for life post university,Time keeping/management ,4,7,6,5,5,5,5,5,3,3,5,Attach_1|Attach_9|Attach_7|Attach_2|Attach_4|Attach_8|Attach_6|Attach_5|Attach_3,"++PRQCFletcheretal.,2000|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992|Conflict--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014"
2/7/2023 15:22,2/7/2023 15:22,0,82.132.218.22,6,28,0,2/14/2023 15:23,R_pfLOlTbYLIzZsDn,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
